source,target,edge_type
CLM_015339,LAW_008,claim_lawyer
CLM_015346,LAW_042,claim_lawyer
CLM_015347,LAW_079,claim_lawyer
CLM_015351,LAW_053,claim_lawyer
CLM_015352,LAW_038,claim_lawyer
CLM_015360,LAW_077,claim_lawyer
CLM_015362,LAW_029,claim_lawyer
CLM_015366,LAW_032,claim_lawyer
CLM_015370,LAW_028,claim_lawyer
CLM_015372,LAW_035,claim_lawyer
CLM_015378,LAW_003,claim_lawyer
CLM_015382,LAW_046,claim_lawyer
CLM_015386,LAW_080,claim_lawyer
CLM_015387,LAW_064,claim_lawyer
CLM_015390,LAW_046,claim_lawyer
CLM_015392,LAW_027,claim_lawyer
CLM_015394,LAW_073,claim_lawyer
CLM_015397,LAW_039,claim_lawyer
CLM_015399,LAW_036,claim_lawyer
CLM_015403,LAW_016,claim_lawyer
CLM_015404,LAW_059,claim_lawyer
CLM_015412,LAW_031,claim_lawyer
CLM_015415,LAW_019,claim_lawyer
CLM_015420,LAW_039,claim_lawyer
CLM_015426,LAW_078,claim_lawyer
CLM_015430,LAW_032,claim_lawyer
CLM_015432,LAW_047,claim_lawyer
CLM_015433,LAW_070,claim_lawyer
CLM_015436,LAW_059,claim_lawyer
CLM_015439,LAW_022,claim_lawyer
CLM_015440,LAW_032,claim_lawyer
CLM_015445,LAW_056,claim_lawyer
CLM_015447,LAW_057,claim_lawyer
CLM_015450,LAW_052,claim_lawyer
CLM_015453,LAW_022,claim_lawyer
CLM_015461,LAW_075,claim_lawyer
CLM_015467,LAW_064,claim_lawyer
CLM_015472,LAW_009,claim_lawyer
CLM_015475,LAW_042,claim_lawyer
CLM_015476,LAW_025,claim_lawyer
CLM_015480,LAW_058,claim_lawyer
CLM_015484,LAW_066,claim_lawyer
CLM_015487,LAW_033,claim_lawyer
CLM_015493,LAW_061,claim_lawyer
CLM_015496,LAW_066,claim_lawyer
CLM_015497,LAW_007,claim_lawyer
CLM_015500,LAW_036,claim_lawyer
CLM_015503,LAW_045,claim_lawyer
CLM_015506,LAW_054,claim_lawyer
CLM_015510,LAW_028,claim_lawyer
CLM_015511,LAW_060,claim_lawyer
CLM_015513,LAW_079,claim_lawyer
CLM_015516,LAW_035,claim_lawyer
CLM_015520,LAW_045,claim_lawyer
CLM_015535,LAW_064,claim_lawyer
CLM_015537,LAW_052,claim_lawyer
CLM_015538,LAW_075,claim_lawyer
CLM_015539,LAW_076,claim_lawyer
CLM_015545,LAW_020,claim_lawyer
CLM_015546,LAW_047,claim_lawyer
CLM_015547,LAW_012,claim_lawyer
CLM_015548,LAW_044,claim_lawyer
CLM_015549,LAW_070,claim_lawyer
CLM_015552,LAW_040,claim_lawyer
CLM_015558,LAW_078,claim_lawyer
CLM_015559,LAW_020,claim_lawyer
CLM_015560,LAW_030,claim_lawyer
CLM_015561,LAW_080,claim_lawyer
CLM_015562,LAW_015,claim_lawyer
CLM_015564,LAW_007,claim_lawyer
CLM_015567,LAW_027,claim_lawyer
CLM_015569,LAW_019,claim_lawyer
CLM_015570,LAW_075,claim_lawyer
CLM_015585,LAW_016,claim_lawyer
CLM_015589,LAW_067,claim_lawyer
CLM_015591,LAW_037,claim_lawyer
CLM_015595,LAW_078,claim_lawyer
CLM_015600,LAW_041,claim_lawyer
CLM_015602,LAW_040,claim_lawyer
CLM_015605,LAW_053,claim_lawyer
CLM_015612,LAW_023,claim_lawyer
CLM_015619,LAW_059,claim_lawyer
CLM_015620,LAW_034,claim_lawyer
CLM_015623,LAW_001,claim_lawyer
CLM_015625,LAW_050,claim_lawyer
CLM_015626,LAW_062,claim_lawyer
CLM_015627,LAW_011,claim_lawyer
CLM_015634,LAW_080,claim_lawyer
CLM_015644,LAW_016,claim_lawyer
CLM_015645,LAW_035,claim_lawyer
CLM_015646,LAW_054,claim_lawyer
CLM_015647,LAW_054,claim_lawyer
CLM_015652,LAW_069,claim_lawyer
CLM_015658,LAW_067,claim_lawyer
CLM_015659,LAW_004,claim_lawyer
CLM_015661,LAW_009,claim_lawyer
CLM_015662,LAW_037,claim_lawyer
CLM_015667,LAW_059,claim_lawyer
CLM_015670,LAW_063,claim_lawyer
CLM_015672,LAW_029,claim_lawyer
CLM_015676,LAW_033,claim_lawyer
CLM_015685,LAW_005,claim_lawyer
CLM_015689,LAW_078,claim_lawyer
CLM_015695,LAW_010,claim_lawyer
CLM_015696,LAW_040,claim_lawyer
CLM_015703,LAW_033,claim_lawyer
CLM_015707,LAW_024,claim_lawyer
CLM_015711,LAW_030,claim_lawyer
CLM_015719,LAW_044,claim_lawyer
CLM_015720,LAW_035,claim_lawyer
CLM_015721,LAW_022,claim_lawyer
CLM_015723,LAW_075,claim_lawyer
CLM_015726,LAW_039,claim_lawyer
CLM_015727,LAW_077,claim_lawyer
CLM_015730,LAW_032,claim_lawyer
CLM_015732,LAW_080,claim_lawyer
CLM_015736,LAW_036,claim_lawyer
CLM_015737,LAW_031,claim_lawyer
CLM_015742,LAW_052,claim_lawyer
CLM_015745,LAW_038,claim_lawyer
CLM_015747,LAW_046,claim_lawyer
CLM_015748,LAW_078,claim_lawyer
CLM_015749,LAW_041,claim_lawyer
CLM_015750,LAW_052,claim_lawyer
CLM_015754,LAW_047,claim_lawyer
CLM_015755,LAW_049,claim_lawyer
CLM_015758,LAW_016,claim_lawyer
CLM_015762,LAW_007,claim_lawyer
CLM_015763,LAW_070,claim_lawyer
CLM_015765,LAW_046,claim_lawyer
CLM_015768,LAW_025,claim_lawyer
CLM_015771,LAW_021,claim_lawyer
CLM_015773,LAW_049,claim_lawyer
CLM_015774,LAW_011,claim_lawyer
CLM_015775,LAW_063,claim_lawyer
CLM_015776,LAW_003,claim_lawyer
CLM_015780,LAW_054,claim_lawyer
CLM_015781,LAW_058,claim_lawyer
CLM_015785,LAW_002,claim_lawyer
CLM_015786,LAW_025,claim_lawyer
CLM_015787,LAW_019,claim_lawyer
CLM_015788,LAW_053,claim_lawyer
CLM_015789,LAW_054,claim_lawyer
CLM_015790,LAW_012,claim_lawyer
CLM_015791,LAW_042,claim_lawyer
CLM_015792,LAW_009,claim_lawyer
CLM_015794,LAW_003,claim_lawyer
CLM_015797,LAW_058,claim_lawyer
CLM_015799,LAW_062,claim_lawyer
CLM_015803,LAW_006,claim_lawyer
CLM_015806,LAW_031,claim_lawyer
CLM_015812,LAW_045,claim_lawyer
CLM_015815,LAW_028,claim_lawyer
CLM_015817,LAW_027,claim_lawyer
CLM_015826,LAW_048,claim_lawyer
CLM_015827,LAW_031,claim_lawyer
CLM_015829,LAW_026,claim_lawyer
CLM_015831,LAW_013,claim_lawyer
CLM_015832,LAW_002,claim_lawyer
CLM_015834,LAW_016,claim_lawyer
CLM_015835,LAW_047,claim_lawyer
CLM_015837,LAW_022,claim_lawyer
CLM_015838,LAW_033,claim_lawyer
CLM_015842,LAW_033,claim_lawyer
CLM_015846,LAW_073,claim_lawyer
CLM_015849,LAW_008,claim_lawyer
CLM_015850,LAW_024,claim_lawyer
CLM_015857,LAW_037,claim_lawyer
CLM_015871,LAW_045,claim_lawyer
CLM_015872,LAW_018,claim_lawyer
CLM_015873,LAW_055,claim_lawyer
CLM_015875,LAW_018,claim_lawyer
CLM_015876,LAW_062,claim_lawyer
CLM_015880,LAW_006,claim_lawyer
CLM_015886,LAW_076,claim_lawyer
CLM_015889,LAW_016,claim_lawyer
CLM_015895,LAW_038,claim_lawyer
CLM_015897,LAW_066,claim_lawyer
CLM_015899,LAW_027,claim_lawyer
CLM_015907,LAW_012,claim_lawyer
CLM_015910,LAW_039,claim_lawyer
CLM_015913,LAW_018,claim_lawyer
CLM_015916,LAW_029,claim_lawyer
CLM_015917,LAW_049,claim_lawyer
CLM_015918,LAW_037,claim_lawyer
CLM_015919,LAW_052,claim_lawyer
CLM_015924,LAW_056,claim_lawyer
CLM_015926,LAW_078,claim_lawyer
CLM_015929,LAW_002,claim_lawyer
CLM_015932,LAW_068,claim_lawyer
CLM_015936,LAW_043,claim_lawyer
CLM_015937,LAW_043,claim_lawyer
CLM_015942,LAW_001,claim_lawyer
CLM_015960,LAW_021,claim_lawyer
CLM_015961,LAW_055,claim_lawyer
CLM_015962,LAW_058,claim_lawyer
CLM_015966,LAW_051,claim_lawyer
CLM_015970,LAW_058,claim_lawyer
CLM_015972,LAW_071,claim_lawyer
CLM_015974,LAW_064,claim_lawyer
CLM_015975,LAW_034,claim_lawyer
CLM_015977,LAW_032,claim_lawyer
CLM_015979,LAW_055,claim_lawyer
CLM_015982,LAW_056,claim_lawyer
CLM_015987,LAW_034,claim_lawyer
CLM_015988,LAW_073,claim_lawyer
CLM_015989,LAW_009,claim_lawyer
CLM_015990,LAW_034,claim_lawyer
CLM_015994,LAW_023,claim_lawyer
CLM_016001,LAW_078,claim_lawyer
CLM_016004,LAW_025,claim_lawyer
CLM_016005,LAW_024,claim_lawyer
CLM_016006,LAW_037,claim_lawyer
CLM_016010,LAW_077,claim_lawyer
CLM_016012,LAW_052,claim_lawyer
CLM_016020,LAW_047,claim_lawyer
CLM_016026,LAW_013,claim_lawyer
CLM_016030,LAW_062,claim_lawyer
CLM_016031,LAW_017,claim_lawyer
CLM_016032,LAW_007,claim_lawyer
CLM_016033,LAW_068,claim_lawyer
CLM_016034,LAW_066,claim_lawyer
CLM_016035,LAW_063,claim_lawyer
CLM_016043,LAW_070,claim_lawyer
CLM_016048,LAW_019,claim_lawyer
CLM_016049,LAW_042,claim_lawyer
CLM_016050,LAW_080,claim_lawyer
CLM_016055,LAW_016,claim_lawyer
CLM_016057,LAW_059,claim_lawyer
CLM_016058,LAW_034,claim_lawyer
CLM_016059,LAW_079,claim_lawyer
CLM_016061,LAW_038,claim_lawyer
CLM_016062,LAW_039,claim_lawyer
CLM_016067,LAW_041,claim_lawyer
CLM_016071,LAW_033,claim_lawyer
CLM_016072,LAW_022,claim_lawyer
CLM_016076,LAW_076,claim_lawyer
CLM_016080,LAW_037,claim_lawyer
CLM_016082,LAW_029,claim_lawyer
CLM_016084,LAW_055,claim_lawyer
CLM_016085,LAW_061,claim_lawyer
CLM_016086,LAW_075,claim_lawyer
CLM_016087,LAW_036,claim_lawyer
CLM_016088,LAW_027,claim_lawyer
CLM_016094,LAW_074,claim_lawyer
CLM_016095,LAW_026,claim_lawyer
CLM_016097,LAW_026,claim_lawyer
CLM_016102,LAW_062,claim_lawyer
CLM_016103,LAW_049,claim_lawyer
CLM_016105,LAW_078,claim_lawyer
CLM_016107,LAW_063,claim_lawyer
CLM_016111,LAW_021,claim_lawyer
CLM_016114,LAW_001,claim_lawyer
CLM_016115,LAW_034,claim_lawyer
CLM_016116,LAW_046,claim_lawyer
CLM_016118,LAW_067,claim_lawyer
CLM_016119,LAW_007,claim_lawyer
CLM_016121,LAW_046,claim_lawyer
CLM_016122,LAW_057,claim_lawyer
CLM_016124,LAW_009,claim_lawyer
CLM_016127,LAW_062,claim_lawyer
CLM_016128,LAW_077,claim_lawyer
CLM_016130,LAW_074,claim_lawyer
CLM_016132,LAW_046,claim_lawyer
CLM_016133,LAW_049,claim_lawyer
CLM_016134,LAW_050,claim_lawyer
CLM_016136,LAW_064,claim_lawyer
CLM_016143,LAW_047,claim_lawyer
CLM_016144,LAW_014,claim_lawyer
CLM_016145,LAW_049,claim_lawyer
CLM_016149,LAW_052,claim_lawyer
CLM_016150,LAW_023,claim_lawyer
CLM_016152,LAW_064,claim_lawyer
CLM_016153,LAW_046,claim_lawyer
CLM_016155,LAW_059,claim_lawyer
CLM_016161,LAW_061,claim_lawyer
CLM_016165,LAW_007,claim_lawyer
CLM_016166,LAW_042,claim_lawyer
CLM_016167,LAW_058,claim_lawyer
CLM_016168,LAW_051,claim_lawyer
CLM_016173,LAW_042,claim_lawyer
CLM_016177,LAW_014,claim_lawyer
CLM_016178,LAW_027,claim_lawyer
CLM_016179,LAW_045,claim_lawyer
CLM_016180,LAW_072,claim_lawyer
CLM_016182,LAW_030,claim_lawyer
CLM_016185,LAW_078,claim_lawyer
CLM_016190,LAW_080,claim_lawyer
CLM_016191,LAW_062,claim_lawyer
CLM_016193,LAW_009,claim_lawyer
CLM_016194,LAW_062,claim_lawyer
CLM_016196,LAW_037,claim_lawyer
CLM_016199,LAW_065,claim_lawyer
CLM_016202,LAW_047,claim_lawyer
CLM_016203,LAW_019,claim_lawyer
CLM_016204,LAW_080,claim_lawyer
CLM_016205,LAW_052,claim_lawyer
CLM_016207,LAW_037,claim_lawyer
CLM_016210,LAW_051,claim_lawyer
CLM_016216,LAW_047,claim_lawyer
CLM_016218,LAW_056,claim_lawyer
CLM_016224,LAW_070,claim_lawyer
CLM_016226,LAW_048,claim_lawyer
CLM_016227,LAW_042,claim_lawyer
CLM_016228,LAW_076,claim_lawyer
CLM_016230,LAW_071,claim_lawyer
CLM_016233,LAW_077,claim_lawyer
CLM_016236,LAW_031,claim_lawyer
CLM_016239,LAW_005,claim_lawyer
CLM_016240,LAW_044,claim_lawyer
CLM_016242,LAW_012,claim_lawyer
CLM_016246,LAW_069,claim_lawyer
CLM_016248,LAW_022,claim_lawyer
CLM_016251,LAW_073,claim_lawyer
CLM_016254,LAW_080,claim_lawyer
CLM_016258,LAW_032,claim_lawyer
CLM_016259,LAW_076,claim_lawyer
CLM_016261,LAW_012,claim_lawyer
CLM_016264,LAW_074,claim_lawyer
CLM_016266,LAW_014,claim_lawyer
CLM_016271,LAW_039,claim_lawyer
CLM_016274,LAW_017,claim_lawyer
CLM_016277,LAW_035,claim_lawyer
CLM_016278,LAW_016,claim_lawyer
CLM_016282,LAW_003,claim_lawyer
CLM_016284,LAW_012,claim_lawyer
CLM_016293,LAW_062,claim_lawyer
CLM_016296,LAW_059,claim_lawyer
CLM_016298,LAW_001,claim_lawyer
CLM_016306,LAW_019,claim_lawyer
CLM_016309,LAW_074,claim_lawyer
CLM_016310,LAW_035,claim_lawyer
CLM_016312,LAW_038,claim_lawyer
CLM_016313,LAW_079,claim_lawyer
CLM_016315,LAW_023,claim_lawyer
CLM_016320,LAW_014,claim_lawyer
CLM_016322,LAW_062,claim_lawyer
CLM_016325,LAW_030,claim_lawyer
CLM_016326,LAW_078,claim_lawyer
CLM_016328,LAW_070,claim_lawyer
CLM_016337,LAW_026,claim_lawyer
CLM_016339,LAW_038,claim_lawyer
CLM_016342,LAW_053,claim_lawyer
CLM_016347,LAW_009,claim_lawyer
CLM_016348,LAW_044,claim_lawyer
CLM_016350,LAW_019,claim_lawyer
CLM_016351,LAW_037,claim_lawyer
CLM_016352,LAW_046,claim_lawyer
CLM_016355,LAW_032,claim_lawyer
CLM_016357,LAW_056,claim_lawyer
CLM_016358,LAW_058,claim_lawyer
CLM_016361,LAW_058,claim_lawyer
CLM_016362,LAW_024,claim_lawyer
CLM_016363,LAW_070,claim_lawyer
CLM_016364,LAW_053,claim_lawyer
CLM_016365,LAW_026,claim_lawyer
CLM_016371,LAW_053,claim_lawyer
CLM_016377,LAW_060,claim_lawyer
CLM_016381,LAW_063,claim_lawyer
CLM_016382,LAW_006,claim_lawyer
CLM_016383,LAW_069,claim_lawyer
CLM_016385,LAW_062,claim_lawyer
CLM_016386,LAW_021,claim_lawyer
CLM_016393,LAW_023,claim_lawyer
CLM_016394,LAW_024,claim_lawyer
CLM_016396,LAW_016,claim_lawyer
CLM_016398,LAW_073,claim_lawyer
CLM_016399,LAW_021,claim_lawyer
CLM_016402,LAW_037,claim_lawyer
CLM_016405,LAW_028,claim_lawyer
CLM_016406,LAW_063,claim_lawyer
CLM_016408,LAW_066,claim_lawyer
CLM_016417,LAW_021,claim_lawyer
CLM_016418,LAW_073,claim_lawyer
CLM_016419,LAW_050,claim_lawyer
CLM_016421,LAW_062,claim_lawyer
CLM_016423,LAW_075,claim_lawyer
CLM_016427,LAW_026,claim_lawyer
CLM_016434,LAW_066,claim_lawyer
CLM_016435,LAW_068,claim_lawyer
CLM_016436,LAW_022,claim_lawyer
CLM_016448,LAW_024,claim_lawyer
CLM_016449,LAW_073,claim_lawyer
CLM_016458,LAW_073,claim_lawyer
CLM_016462,LAW_073,claim_lawyer
CLM_016464,LAW_058,claim_lawyer
CLM_016465,LAW_074,claim_lawyer
CLM_016470,LAW_057,claim_lawyer
CLM_016477,LAW_007,claim_lawyer
CLM_016481,LAW_042,claim_lawyer
CLM_016483,LAW_021,claim_lawyer
CLM_016485,LAW_031,claim_lawyer
CLM_016487,LAW_028,claim_lawyer
CLM_016488,LAW_005,claim_lawyer
CLM_016489,LAW_020,claim_lawyer
CLM_016490,LAW_046,claim_lawyer
CLM_016494,LAW_010,claim_lawyer
CLM_016500,LAW_074,claim_lawyer
CLM_016501,LAW_020,claim_lawyer
CLM_016502,LAW_035,claim_lawyer
CLM_016504,LAW_023,claim_lawyer
CLM_016512,LAW_037,claim_lawyer
CLM_016513,LAW_044,claim_lawyer
CLM_016515,LAW_072,claim_lawyer
CLM_016516,LAW_050,claim_lawyer
CLM_016525,LAW_059,claim_lawyer
CLM_016526,LAW_016,claim_lawyer
CLM_016531,LAW_012,claim_lawyer
CLM_016532,LAW_040,claim_lawyer
CLM_016535,LAW_073,claim_lawyer
CLM_016537,LAW_073,claim_lawyer
CLM_016542,LAW_059,claim_lawyer
CLM_016543,LAW_014,claim_lawyer
CLM_016547,LAW_034,claim_lawyer
CLM_016548,LAW_038,claim_lawyer
CLM_016552,LAW_047,claim_lawyer
CLM_016558,LAW_024,claim_lawyer
CLM_016564,LAW_020,claim_lawyer
CLM_016565,LAW_035,claim_lawyer
CLM_016571,LAW_034,claim_lawyer
CLM_016572,LAW_022,claim_lawyer
CLM_016576,LAW_033,claim_lawyer
CLM_016582,LAW_012,claim_lawyer
CLM_016589,LAW_065,claim_lawyer
CLM_016591,LAW_055,claim_lawyer
CLM_016593,LAW_073,claim_lawyer
CLM_016595,LAW_015,claim_lawyer
CLM_016598,LAW_014,claim_lawyer
CLM_016600,LAW_063,claim_lawyer
CLM_016601,LAW_069,claim_lawyer
CLM_016604,LAW_043,claim_lawyer
CLM_016606,LAW_022,claim_lawyer
CLM_016613,LAW_047,claim_lawyer
CLM_016623,LAW_056,claim_lawyer
CLM_016629,LAW_026,claim_lawyer
CLM_016630,LAW_062,claim_lawyer
CLM_016631,LAW_062,claim_lawyer
CLM_016635,LAW_041,claim_lawyer
CLM_016637,LAW_061,claim_lawyer
CLM_016639,LAW_051,claim_lawyer
CLM_016643,LAW_023,claim_lawyer
CLM_016644,LAW_045,claim_lawyer
CLM_016646,LAW_070,claim_lawyer
CLM_016648,LAW_006,claim_lawyer
CLM_016649,LAW_042,claim_lawyer
CLM_016650,LAW_050,claim_lawyer
CLM_016651,LAW_001,claim_lawyer
CLM_016654,LAW_058,claim_lawyer
CLM_016660,LAW_080,claim_lawyer
CLM_016664,LAW_060,claim_lawyer
CLM_016667,LAW_007,claim_lawyer
CLM_016668,LAW_044,claim_lawyer
CLM_016669,LAW_013,claim_lawyer
CLM_016671,LAW_074,claim_lawyer
CLM_016674,LAW_065,claim_lawyer
CLM_016675,LAW_050,claim_lawyer
CLM_016676,LAW_062,claim_lawyer
CLM_016678,LAW_075,claim_lawyer
CLM_016684,LAW_079,claim_lawyer
CLM_016685,LAW_079,claim_lawyer
CLM_016686,LAW_055,claim_lawyer
CLM_016687,LAW_044,claim_lawyer
CLM_016690,LAW_044,claim_lawyer
CLM_016692,LAW_020,claim_lawyer
CLM_016693,LAW_074,claim_lawyer
CLM_016695,LAW_034,claim_lawyer
CLM_016697,LAW_043,claim_lawyer
CLM_016699,LAW_079,claim_lawyer
CLM_016701,LAW_076,claim_lawyer
CLM_016702,LAW_011,claim_lawyer
CLM_016703,LAW_045,claim_lawyer
CLM_016706,LAW_058,claim_lawyer
CLM_016709,LAW_011,claim_lawyer
CLM_016712,LAW_048,claim_lawyer
CLM_016718,LAW_026,claim_lawyer
CLM_016721,LAW_058,claim_lawyer
CLM_016725,LAW_025,claim_lawyer
CLM_016730,LAW_051,claim_lawyer
CLM_016731,LAW_003,claim_lawyer
CLM_016734,LAW_076,claim_lawyer
CLM_016744,LAW_028,claim_lawyer
CLM_016749,LAW_075,claim_lawyer
CLM_016750,LAW_017,claim_lawyer
CLM_016752,LAW_043,claim_lawyer
CLM_016755,LAW_079,claim_lawyer
CLM_016756,LAW_075,claim_lawyer
CLM_016758,LAW_074,claim_lawyer
CLM_016759,LAW_055,claim_lawyer
CLM_016763,LAW_023,claim_lawyer
CLM_016764,LAW_072,claim_lawyer
CLM_016767,LAW_024,claim_lawyer
CLM_016768,LAW_041,claim_lawyer
CLM_016769,LAW_010,claim_lawyer
CLM_016772,LAW_061,claim_lawyer
CLM_016775,LAW_019,claim_lawyer
CLM_016777,LAW_020,claim_lawyer
CLM_016778,LAW_049,claim_lawyer
CLM_016781,LAW_044,claim_lawyer
CLM_016782,LAW_076,claim_lawyer
CLM_016785,LAW_027,claim_lawyer
CLM_016786,LAW_020,claim_lawyer
CLM_016787,LAW_005,claim_lawyer
CLM_016788,LAW_050,claim_lawyer
CLM_016791,LAW_062,claim_lawyer
CLM_016792,LAW_010,claim_lawyer
CLM_016796,LAW_020,claim_lawyer
CLM_016797,LAW_007,claim_lawyer
CLM_016807,LAW_012,claim_lawyer
CLM_016808,LAW_027,claim_lawyer
CLM_016812,LAW_072,claim_lawyer
CLM_016813,LAW_024,claim_lawyer
CLM_016817,LAW_037,claim_lawyer
CLM_016824,LAW_035,claim_lawyer
CLM_016825,LAW_036,claim_lawyer
CLM_016826,LAW_071,claim_lawyer
CLM_016830,LAW_042,claim_lawyer
CLM_016831,LAW_024,claim_lawyer
CLM_016837,LAW_063,claim_lawyer
CLM_016838,LAW_005,claim_lawyer
CLM_016840,LAW_028,claim_lawyer
CLM_016841,LAW_057,claim_lawyer
CLM_016844,LAW_072,claim_lawyer
CLM_016848,LAW_062,claim_lawyer
CLM_016849,LAW_059,claim_lawyer
CLM_016852,LAW_018,claim_lawyer
CLM_016855,LAW_067,claim_lawyer
CLM_016859,LAW_027,claim_lawyer
CLM_016860,LAW_030,claim_lawyer
CLM_016863,LAW_024,claim_lawyer
CLM_016867,LAW_063,claim_lawyer
CLM_016869,LAW_062,claim_lawyer
CLM_016870,LAW_061,claim_lawyer
CLM_016877,LAW_064,claim_lawyer
CLM_016879,LAW_073,claim_lawyer
CLM_016880,LAW_010,claim_lawyer
CLM_016881,LAW_078,claim_lawyer
CLM_016886,LAW_072,claim_lawyer
CLM_016888,LAW_006,claim_lawyer
CLM_016889,LAW_040,claim_lawyer
CLM_016891,LAW_059,claim_lawyer
CLM_016892,LAW_068,claim_lawyer
CLM_016896,LAW_052,claim_lawyer
CLM_016897,LAW_055,claim_lawyer
CLM_016898,LAW_073,claim_lawyer
CLM_016901,LAW_065,claim_lawyer
CLM_016909,LAW_028,claim_lawyer
CLM_016910,LAW_045,claim_lawyer
CLM_016918,LAW_073,claim_lawyer
CLM_016919,LAW_075,claim_lawyer
CLM_016920,LAW_057,claim_lawyer
CLM_016928,LAW_063,claim_lawyer
CLM_016933,LAW_043,claim_lawyer
CLM_016934,LAW_033,claim_lawyer
CLM_016936,LAW_073,claim_lawyer
CLM_016945,LAW_045,claim_lawyer
CLM_016946,LAW_026,claim_lawyer
CLM_016948,LAW_029,claim_lawyer
CLM_016949,LAW_012,claim_lawyer
CLM_016952,LAW_075,claim_lawyer
CLM_016953,LAW_067,claim_lawyer
CLM_016954,LAW_029,claim_lawyer
CLM_016963,LAW_016,claim_lawyer
CLM_016964,LAW_038,claim_lawyer
CLM_016966,LAW_043,claim_lawyer
CLM_016967,LAW_030,claim_lawyer
CLM_016969,LAW_043,claim_lawyer
CLM_016971,LAW_047,claim_lawyer
CLM_016972,LAW_039,claim_lawyer
CLM_016974,LAW_044,claim_lawyer
CLM_016976,LAW_062,claim_lawyer
CLM_016978,LAW_035,claim_lawyer
CLM_016980,LAW_052,claim_lawyer
CLM_016982,LAW_049,claim_lawyer
CLM_016985,LAW_062,claim_lawyer
CLM_016987,LAW_025,claim_lawyer
CLM_016990,LAW_072,claim_lawyer
CLM_016992,LAW_039,claim_lawyer
CLM_016993,LAW_045,claim_lawyer
CLM_016995,LAW_071,claim_lawyer
CLM_016999,LAW_075,claim_lawyer
CLM_017011,LAW_054,claim_lawyer
CLM_017014,LAW_052,claim_lawyer
CLM_017019,LAW_069,claim_lawyer
CLM_017020,LAW_025,claim_lawyer
CLM_017021,LAW_034,claim_lawyer
CLM_017023,LAW_040,claim_lawyer
CLM_017025,LAW_050,claim_lawyer
CLM_017031,LAW_025,claim_lawyer
CLM_017035,LAW_013,claim_lawyer
CLM_017037,LAW_057,claim_lawyer
CLM_017042,LAW_080,claim_lawyer
CLM_017045,LAW_033,claim_lawyer
CLM_017051,LAW_044,claim_lawyer
CLM_017053,LAW_028,claim_lawyer
CLM_017063,LAW_008,claim_lawyer
CLM_017064,LAW_031,claim_lawyer
CLM_017067,LAW_006,claim_lawyer
CLM_017068,LAW_017,claim_lawyer
CLM_017069,LAW_029,claim_lawyer
CLM_017070,LAW_056,claim_lawyer
CLM_017071,LAW_011,claim_lawyer
CLM_017073,LAW_068,claim_lawyer
CLM_017074,LAW_032,claim_lawyer
CLM_017089,LAW_009,claim_lawyer
CLM_017095,LAW_019,claim_lawyer
CLM_017096,LAW_036,claim_lawyer
CLM_017098,LAW_069,claim_lawyer
CLM_017105,LAW_028,claim_lawyer
CLM_017113,LAW_056,claim_lawyer
CLM_017114,LAW_074,claim_lawyer
CLM_017117,LAW_063,claim_lawyer
CLM_017123,LAW_041,claim_lawyer
CLM_017126,LAW_067,claim_lawyer
CLM_017131,LAW_044,claim_lawyer
CLM_017135,LAW_064,claim_lawyer
CLM_017142,LAW_021,claim_lawyer
CLM_017144,LAW_073,claim_lawyer
CLM_017146,LAW_057,claim_lawyer
CLM_017147,LAW_010,claim_lawyer
CLM_017155,LAW_002,claim_lawyer
CLM_017156,LAW_016,claim_lawyer
CLM_017157,LAW_018,claim_lawyer
CLM_017158,LAW_023,claim_lawyer
CLM_017168,LAW_012,claim_lawyer
CLM_017172,LAW_014,claim_lawyer
CLM_017174,LAW_008,claim_lawyer
CLM_017180,LAW_063,claim_lawyer
CLM_017181,LAW_009,claim_lawyer
CLM_017182,LAW_054,claim_lawyer
CLM_017183,LAW_072,claim_lawyer
CLM_017185,LAW_037,claim_lawyer
CLM_017187,LAW_017,claim_lawyer
CLM_017188,LAW_019,claim_lawyer
CLM_017189,LAW_014,claim_lawyer
CLM_017198,LAW_077,claim_lawyer
CLM_017199,LAW_053,claim_lawyer
CLM_017201,LAW_051,claim_lawyer
CLM_017203,LAW_019,claim_lawyer
CLM_017204,LAW_014,claim_lawyer
CLM_017208,LAW_070,claim_lawyer
CLM_017209,LAW_031,claim_lawyer
CLM_017214,LAW_012,claim_lawyer
CLM_017215,LAW_062,claim_lawyer
CLM_017216,LAW_007,claim_lawyer
CLM_017221,LAW_041,claim_lawyer
CLM_017222,LAW_070,claim_lawyer
CLM_017223,LAW_072,claim_lawyer
CLM_017230,LAW_036,claim_lawyer
CLM_017232,LAW_009,claim_lawyer
CLM_017234,LAW_056,claim_lawyer
CLM_017237,LAW_078,claim_lawyer
CLM_017239,LAW_024,claim_lawyer
CLM_017240,LAW_072,claim_lawyer
CLM_017242,LAW_025,claim_lawyer
CLM_017246,LAW_044,claim_lawyer
CLM_017247,LAW_044,claim_lawyer
CLM_017249,LAW_069,claim_lawyer
CLM_017253,LAW_005,claim_lawyer
CLM_017254,LAW_027,claim_lawyer
CLM_017255,LAW_049,claim_lawyer
CLM_017257,LAW_032,claim_lawyer
CLM_017258,LAW_002,claim_lawyer
CLM_017262,LAW_051,claim_lawyer
CLM_017267,LAW_078,claim_lawyer
CLM_017274,LAW_015,claim_lawyer
CLM_017275,LAW_010,claim_lawyer
